id,name,state,lat,lon,elevation,from,until
00001,Aach,Baden-Württemberg,47.8413,8.8493,478,19370101,19860630
00003,Aachen,Nordrhein-Westfalen,50.7827,6.0941,202,18910101,20110331
00011,Donaueschingen (Landeplatz),Baden-Württemberg,47.9736,8.5205,680,19800901,20260801
00044,Großenkneten,Niedersachsen,52.9336,8.237,44,19690101,20260801
00052,Ahrensburg-Wulfsdorf,Schleswig-Holstein,53.6623,10.199,46,19690101,20011231
00061,Aiterhofen,Bayern,48.8443,12.6171,339,19750701,19780831
00070,Albstadt-Ebingen,Baden-Württemberg,48.2052,9.0371,712,19730601,19860930
00071,Albstadt-Badkap,Baden-Württemberg,48.2156,8.9784,759,19861101,20191231
00072,Albstadt-Onstmettingen,Baden-Württemberg,48.2766,9.0001,794,19780901,19950531
00073,Aldersbach-Kramersepp,Bayern,48.6183,13.062,374,19590301,20260801
00078,Alfhausen,Niedersachsen,52.4853,7.9125,64,19610101,20260801
00090,Alsfeld,Hessen,50.7557,9.2583,305,19880219,20260801
00091,Alsfeld-Eifa,Hessen,50.7446,9.345,304,19781101,20260801
00093,Alsfeld-Reibertenrod,Hessen,50.7691,9.2542,269,19771201,19781031
00096,Neuruppin-Alt Ruppin,Brandenburg,52.9437,12.8518,50,20190409,20260801
00098,Altastenberg,Nordrhein-Westfalen,51.1887,8.468,784,18870215,19541231
00102,Leuchtturm Alte Weser,Niedersachsen,53.8633,8.1275,0,19980101,20260801
00116,Altenburg,Thüringen,50.9833,12.4333,213,18990601,19730531
00125,Altenstadt,Bayern,47.8342,10.8667,739,19740301,20260801
00126,Uffenheim (Schulstr.),Bayern,49.5447,10.2213,330,19791101,20101130
00129,Altentreptow,Mecklenburg-Vorpommern,53.6893,13.2422,30,19910101,20061231
00131,Geringswalde-Altgeringswalde,Sachsen,51.0881,12.9326,296,20041101,20260801
00132,Altglashütte,Bayern,49.7725,12.3891,750,19531211,19870930
00142,Altomünster-Maisbrunn,Bayern,48.406,11.3117,511,19550101,20260801
00150,Alzey,Rheinland-Pfalz,49.7273,8.1164,215,19510101,20260801
00151,Amberg-Unterammersricht,Bayern,49.4691,11.8546,382,19470101,20260801
00154,Amerang-Pfaffing,Bayern,48.0197,12.2925,516,19940101,20260801
00161,Andernach,Rheinland-Pfalz,50.4237,7.4202,75,19801201,20260801
00164,Angermünde,Brandenburg,53.0316,13.9908,54,19080517,20260801
00167,Anklam,Mecklenburg-Vorpommern,53.8409,13.6854,11,20040901,20260801
00169,Annaberg-Buchholz,Sachsen,50.573,13.0053,630,19470101,19661231
00172,Annaturm,Niedersachsen,52.2486,9.5056,395,19690501,19911130
00174,Annweiler-Bindersbach,Rheinland-Pfalz,49.1886,7.9766,250,19840301,19871231
00175,Ansbach,Bayern,49.2964,10.5751,413,19520101,19760430
00177,Ansbach-Hennenbach,Bayern,49.3158,10.5815,418,19470501,19571031
00181,Arendsee,Sachsen-Anhalt,52.8761,11.5042,30,19991101,20081102
00183,Arkona,Mecklenburg-Vorpommern,54.6791,13.4344,42,19470101,20260801
00184,Arneburg,Sachsen-Anhalt,52.6769,12.0077,55,19470101,19660630
00185,Arnis,Schleswig-Holstein,54.6289,9.9294,3,19460101,19571231
00186,Arnsberg,Nordrhein-Westfalen,51.3773,8.0713,218,18800101,19980930
00191,Arnstein-Müdesheim,Bayern,49.9694,9.9114,217,19860401,20260801
00193,Arolsen-Neu Berich,Hessen,51.3845,9.082,232,19680101,19971031
00197,Arolsen-Volkhardinghausen  Bad,Hessen,51.3219,9.0558,365,19900801,20260727
00198,Artern,Thüringen,51.3744,11.292,164,19540101,20260801
00202,Aschaffenburg,Bayern,49.9771,9.1091,111,19470101,19511231
00207,Aschersleben,Sachsen-Anhalt,51.7498,11.4667,105,19470101,19641231
00211,Aßlar Klein-Altenstädten,Hessen,50.58,8.4685,200,19810901,19991231
00217,Attenkam,Bayern,47.8774,11.3643,670,19410101,20260801
00221,Au i.d.Hallertau-Günzenhausen,Bayern,48.5515,11.7117,483,19850801,19900531
00222,Aue,Sachsen,50.5908,12.7139,393,19770101,20260801
00231,Augsburg (Sankt Stephan),Bayern,48.3746,10.8996,490,18790101,19740430
00232,Augsburg,Bayern,48.4253,10.9417,462,19470101,20260801
00243,Aurich,Niedersachsen,53.4621,7.467,4,19580901,20061231
00257,Baden-Baden-Geroldsau,Baden-Württemberg,48.727,8.2457,240,19490101,20260801
00259,Müllheim,Baden-Württemberg,47.8064,7.6387,275,19470101,20260801
00273,Baindt,Baden-Württemberg,47.8413,9.6606,467,19861201,19900430
00282,Bamberg,Bayern,49.8743,10.9206,240,19490101,20260801
00283,Bamberg-Altenburg,Bayern,49.8808,10.8695,382,19480101,19591231
00284,Bamberg (Sternwarte),Bayern,49.88,10.88,282,18790101,19581231
00288,Bargischow-Gnevezin,Mecklenburg-Vorpommern,53.8409,13.7549,3,19910101,19980831
00294,Barsinghausen-Hohenbostel,Niedersachsen,52.3199,9.43,110,19920201,20260801
00298,Barth,Mecklenburg-Vorpommern,54.3405,12.7108,3,19470101,20260801
00303,Baruth,Brandenburg,52.0613,13.4997,55,19930906,20260801
00314,Kubschütz  Kr. Bautzen,Sachsen,51.1604,14.5042,234,18631201,20260801
00320,Heinersreuth-Vollhof,Bayern,49.9666,11.5198,350,18790101,20260801
00326,Beckum-Unterberg,Nordrhein-Westfalen,51.7204,8.0577,120,20040701,20130708
00327,Bederkesa,Niedersachsen,53.6234,8.8323,27,19620901,19961031
00330,Oberzent-Beerfelden,Hessen,49.5617,8.9673,455,19370101,20260801
00335,Behrensdorf,Schleswig-Holstein,54.3426,10.6018,4,19761201,19771031
00342,Belm,Niedersachsen,52.317,8.1694,103,20101201,20260801
00348,Bendorf,Rheinland-Pfalz,50.4135,7.5886,127,19891214,20110901
00351,Oberharz am Brocken-Sorge,Sachsen-Anhalt,51.6926,10.6978,502,19490301,19880630
00355,Bensheim,Hessen,49.6789,8.6276,140,19470101,19891031
00361,Berchtesgaden (KKst),Bayern,47.6344,13.0109,550,19480101,19981231
00365,Berg/Oberpfalz,Bayern,49.3311,11.4303,421,19911001,20020930
00368,Bergen,Niedersachsen,52.8152,9.9248,69,19730101,20260801
00377,Bergzabern  Bad,Rheinland-Pfalz,49.107,7.9967,210,19470101,20260801
00379,Berka  Bad (Flugplatz),Thüringen,50.9075,11.2665,304,19540701,20260801
00386,Berleburg  Bad,Nordrhein-Westfalen,51.0454,8.3851,445,19730701,19861130
00390,Berleburg  Bad-Stünzel,Nordrhein-Westfalen,50.9837,8.3683,611,19861201,20260801
00395,Berlin-Adlershof,Berlin,52.4167,13.4833,38,19480701,19531231
00399,Berlin-Alexanderplatz,Berlin,52.5198,13.4057,36,19750101,20150630
00400,Berlin-Buch,Berlin,52.631,13.5021,60,19510101,20260801
00402,Berlin-Dahlem (LFAG),Berlin,52.4564,13.2997,55,18760101,19621231
00403,Berlin-Dahlem (FU),Berlin,52.4537,13.3017,51,19500101,20260801
00405,Berlin-Friedrichshagen,Berlin,52.45,13.65,37,19510401,19541231
00407,Berlin-Frohnau,Berlin,52.6461,13.2858,48,19580101,19780331
00408,Berlin-Invalidenstraße,Berlin,52.5333,13.3833,35,19481201,19511130
00410,Berlin-Kaniswall,Berlin,52.404,13.7309,33,19960601,20200615
00416,Berlin-Lichtenrade,Berlin,52.4069,13.4127,47,19820701,19960930
00417,Berlin-Lichterfelde (Süd),Berlin,52.4144,13.3036,43,19360101,19561031
00420,Berlin-Marzahn,Berlin,52.5447,13.5598,61,19930501,20260801
00422,Berlin-Mitte,Berlin,52.5333,13.3833,35,19560101,19641231
00424,Berlin-Ostkreuz,Berlin,52.5,13.4667,36,19540101,19801231
00425,Berlin-Rudow,Berlin,52.4044,13.4838,38,19590101,19820630
00427,Berlin Brandenburg,Brandenburg,52.3805,13.5304,46,19570101,20260801
00429,Berlin-Spandau,Berlin,52.5667,13.1694,32,19861001,19870131
00430,Berlin-Tegel,Berlin,52.5644,13.3088,36,19630101,20210505
00432,Berlin-Tegeler Fliesstal,Berlin,52.6044,13.2952,36,19780401,19941231
00433,Berlin-Tempelhof,Berlin,52.4676,13.402,48,19480101,20260801
00434,Berlin-Treptow,Berlin,52.4553,13.4699,35,19461201,19710630
00435,Berlin-Zehlendorf,Berlin,52.4289,13.2327,45,19640101,20061231
00445,Bernburg/Saale (Nord),Sachsen-Anhalt,51.8218,11.711,85,18980101,20260801
00450,Bernkastel-Kues,Rheinland-Pfalz,49.9186,7.0664,120,19450101,20121204
00460,Berus,Saarland,49.2641,6.6868,362,19510101,20260801
00474,Warthausen-Birkenhard,Baden-Württemberg,48.1252,9.7639,599,19590101,19860930
00480,Biedenkopf-Wallau,Hessen,50.9275,8.4937,296,19450101,20061231
00502,Bischbrunn-Oberndorf,Bayern,49.8643,9.5044,371,19670801,20061231
00524,Bitterfeld,Sachsen-Anhalt,51.6333,12.3167,80,19470101,19921231
00526,Blankenburg  Bad,Thüringen,50.6738,11.2805,254,19451201,19771120
00535,Blankenrath,Rheinland-Pfalz,50.0372,7.3079,417,19470101,20260801
00550,Bobeck,Thüringen,50.9041,11.7985,344,19940501,20020930
00553,Bocholt (Marienschule),Nordrhein-Westfalen,51.8385,6.6098,25,19540101,19741231
00554,Bocholt-Liedern (Wasserwerk),Nordrhein-Westfalen,51.8293,6.5365,23,19470101,20060228
00555,Bochum,Nordrhein-Westfalen,51.5026,7.2289,110,19400101,20260801
00576,Böblingen,Baden-Württemberg,48.6759,8.9732,445,19870801,20031231
00578,Böhming,Bayern,48.9451,11.3667,379,19510301,19661231
00588,Boffzen,Niedersachsen,51.752,9.3953,105,19920501,19960731
00591,Boizenburg,Mecklenburg-Vorpommern,53.3911,10.6878,45,19470101,20260801
00592,Bokel,Schleswig-Holstein,53.8634,9.7344,10,19460101,19621231
00596,Boltenhagen,Mecklenburg-Vorpommern,54.0027,11.1908,15,19470101,20260801
00598,Bonn,Nordrhein-Westfalen,50.7285,7.0839,62,19490101,19570831
00599,Bonn-Friesdorf,Nordrhein-Westfalen,50.7055,7.1467,62,19321001,19990301
00603,Königswinter-Heiderhof,Nordrhein-Westfalen,50.7293,7.204,147,19860801,20260801
00606,Boos,Bayern,48.079,10.1977,571,19500101,19540731
00614,Borgentreich-Bühne,Nordrhein-Westfalen,51.5709,9.312,240,19510101,20071231
00617,Borken in Westfalen,Nordrhein-Westfalen,51.873,6.8863,47,20040601,20260801
00619,Borkum-Süderstraße,Niedersachsen,53.5788,6.6703,12,19470101,20260801
00642,Brake,Niedersachsen,53.3518,8.4969,4,19660101,20260801
00643,Brake-Süderfeld,Niedersachsen,53.296,8.4529,0,19931101,19941231
00645,Bramsche,Niedersachsen,52.4083,7.9682,75,19470101,19520131
00648,Brande-Hörnerkirchen,Schleswig-Holstein,53.8551,9.7152,9,19630501,20061231
00650,Brandenburg-Görden,Brandenburg,52.4136,12.5503,35,19480701,20010430
00652,Hagenbüchach,Bayern,49.5353,10.7706,384,19490101,19580731
00656,Braunlage,Niedersachsen,51.7234,10.6021,607,19310101,20260801
00660,Braunschweig-Gliesmarode,Niedersachsen,52.2744,10.5656,83,19480101,19601231
00661,Braunschweig (T.H.),Niedersachsen,52.2708,10.5334,75,18910101,19531231
00662,Braunschweig,Niedersachsen,52.2915,10.4464,81,19610101,20260801
00685,Breitsol,Bayern,49.9017,9.4281,585,19980112,20061101
00691,Bremen,Bremen,53.0451,8.7981,4,18900101,20260801
00699,Bremen-Seefahrtschule,Bremen,53.0697,8.8068,9,19490101,19580630
00701,Bremerhaven,Bremen,53.5332,8.5761,7,19490101,20260801
00702,Bremerhaven-Speckenbüttel,Bremen,53.5876,8.6015,8,19480101,19600630
00703,Bremervörde (A),Niedersachsen,53.4779,9.1553,5,19370101,19850531
00704,Bremervörde,Niedersachsen,53.4451,9.139,11,19790401,20260801
00705,Bremervörde-Niederochtenhausen,Niedersachsen,53.5312,9.1664,5,19850601,20061231
00706,Eschbach,Baden-Württemberg,47.8858,7.6611,234,19690901,20041231
00710,Bretten,Baden-Württemberg,49.0249,8.699,182,19831101,20031231
00717,Brilon,Nordrhein-Westfalen,51.3873,8.5737,443,19370101,20040630
00722,Brocken,Sachsen-Anhalt,51.7986,10.6183,1135,18960101,20260801
00727,Brombachtal-Kirch-Brombach,Hessen,49.7345,8.9557,290,19580101,19861231
00729,Brotterode,Thüringen,50.8282,10.454,600,19450101,19900131
00736,Brücken,Rheinland-Pfalz,49.6303,7.1148,390,19350101,19991231
00755,Buchen  Kr. Neckar-Odenwald,Baden-Württemberg,49.5182,9.3213,340,19350101,20260801
00757,Buchenbach,Baden-Württemberg,47.9625,7.9983,445,19901001,20260801
00760,Rosengarten-Klecken,Niedersachsen,53.3629,9.9435,83,19760601,20260801
00766,Büchel-Alflen,Rheinland-Pfalz,50.1745,7.0595,477,19650101,20260801
00769,Bückeburg,Niedersachsen,52.2817,9.089,68,19720101,20260801
00771,Büdingen,Hessen,50.2769,9.1167,148,19470101,19551231
00772,Bühlertal,Baden-Württemberg,48.6957,8.1744,190,19470101,19860430
00773,Bühlertal-Obertal,Baden-Württemberg,48.6743,8.1799,478,19860501,20041231
00788,Büsum,Schleswig-Holstein,54.1193,8.8584,3,19650101,20260801
00793,Buhlenberg,Rheinland-Pfalz,49.662,7.1098,530,19920101,19941031
00817,Burgwald-Bottendorf,Hessen,51.0306,8.8146,296,19521001,20260801
00840,Carlsfeld,Sachsen,50.4313,12.6114,895,19891201,20260801
00842,Carlsfeld-Weiterswiese,Sachsen,50.4252,12.5953,914,19270101,19620630
00848,Celle (Stadt),Niedersachsen,52.6146,10.0726,38,19400101,19781231
00850,Celle,Niedersachsen,52.5959,10.0296,39,19740801,20260801
00851,Pemfling-Pitzling,Bayern,49.2505,12.6044,391,19480201,19960430
00853,Chemnitz,Sachsen,50.7913,12.872,416,18820101,20260801
00856,Chieming,Bayern,47.8843,12.5404,551,19980101,20260801
00860,Algermissen-Groß Lobke,Niedersachsen,52.2731,10.0163,80,20231001,20260801
00863,Clausthal-Zellerfeld,Niedersachsen,51.7904,10.347,585,18900101,20120331
00865,Cloppenburg,Niedersachsen,52.8441,8.0624,42,19600101,19710228
00867,Lautertal-Oberlauter,Bayern,50.3066,10.9679,344,19470101,20260801
00873,Colberg  Bad,Thüringen,50.2833,10.8,283,19530301,19851231
00876,Collmberg,Sachsen,51.304,13.0096,314,19460801,19881231
00879,Cottbus (Flugplatz),Brandenburg,51.7667,14.2833,68,20000701,20030331
00880,Cottbus,Brandenburg,51.7759,14.3168,69,18870101,20260801
00881,Crailsheim-Alexandersreut,Baden-Württemberg,49.0985,10.0979,423,19500101,20031231
00888,Crimmitschau,Sachsen,50.8149,12.3821,269,19650101,19911216
00891,Cuxhaven,Niedersachsen,53.8712,8.7058,5,19460101,20260801
00896,Dachwig,Thüringen,51.0778,10.8619,170,19490701,20260801
00917,Darmstadt,Hessen,49.8809,8.6779,162,19950801,20260801
00918,Darmstadt (A),Hessen,49.8453,8.624,122,19871001,19950731
00919,Darmstadt-Botanischer Garten,Hessen,49.8697,8.6796,169,18620101,19740731
00920,Darmstadt (US-Air-Base),Hessen,49.8564,8.5929,108,19490101,19870930
00931,Deggenhausertal-Azenweiler,Baden-Württemberg,47.8007,9.4108,712,19890801,20031231
00948,Dessau,Sachsen-Anhalt,51.8512,12.2515,60,19210101,19731231
00953,Deuselbach,Rheinland-Pfalz,49.7619,7.0542,481,19500801,20260801
00954,UFS Deutsche Bucht,Hamburg,54.1796,7.4587,0,19980101,20260520
00963,Diepholz,Niedersachsen,52.5881,8.3424,38,19520901,20260801
00964,Dierfeld,Rheinland-Pfalz,50.0832,6.8904,413,19520101,19621231
00965,Diesbar-Seußlitz,Sachsen,51.2401,13.4166,100,19480601,19900630
00970,Dietenhofen,Bayern,49.4158,10.6734,405,19850401,19990630
00979,Dillenburg,Hessen,50.7364,8.2672,314,19470801,20230313
00982,Dillingen/Donau,Bayern,48.5701,10.4985,420,19470501,20061130
00983,Dillingen/Donau-Fristingen,Bayern,48.5562,10.56,419,20061201,20260801
00991,Dippoldiswalde-Reinberg,Sachsen,50.9116,13.7087,359,19540901,20260801
00998,Dobel,Baden-Württemberg,48.7968,8.4921,696,19480101,20090201
01000,Doberan  Bad-Heiligendamm,Mecklenburg-Vorpommern,54.1442,11.8454,3,19910701,19970831
01001,Doberlug-Kirchhain,Brandenburg,51.6451,13.5747,97,19480701,20260801
01002,Dobra,Brandenburg,51.5179,13.4436,94,19510901,19710630
01003,Döbeln,Sachsen,51.1333,13.1167,201,18820101,19751231
01006,Dömitz,Mecklenburg-Vorpommern,53.1399,11.2544,15,18980810,19610930
01010,Dörpen (Kläranlage),Niedersachsen,52.9732,7.3209,5,19870401,20080923
01011,Dörrmoschel-Felsbergerhof,Rheinland-Pfalz,49.6017,7.7413,442,19901011,20260801
01013,Dogern,Baden-Württemberg,47.6026,8.1697,309,19800401,20260801
01032,Dortmund,Nordrhein-Westfalen,51.512,7.5345,120,19500101,19990930
01047,Dresden (Mitte),Sachsen,51.0557,13.7274,112,18280101,19151231
01048,Dresden-Klotzsche,Sachsen,51.1278,13.7543,228,19340101,20260801
01050,Dresden-Hosterwitz,Sachsen,51.0221,13.847,112,19490101,20260801
01051,Dresden-Strehlen,Sachsen,51.0249,13.775,119,19360101,20231003
01052,Möckern-Drewitz,Sachsen-Anhalt,52.2174,12.1641,80,19930501,20260801
01053,Driburg  Bad,Nordrhein-Westfalen,51.7337,9.0445,192,19370101,20030731
01066,Duderstadt,Niedersachsen,51.504,10.2613,180,19630101,19761231
01072,Dürkheim  Bad,Rheinland-Pfalz,49.4719,8.1929,107,19520101,20260801
01073,Dürkheim  Bad (Saline),Rheinland-Pfalz,49.4686,8.1797,115,19360101,19521231
01074,Dürrenberg  Bad,Sachsen-Anhalt,51.3043,12.081,103,19470401,19730228
01076,Dürrheim  Bad,Baden-Württemberg,48.0135,8.5343,692,19360801,20081231
01078,Düsseldorf,Nordrhein-Westfalen,51.296,6.7686,37,19520101,20260801
01079,Düsseldorf-Südfriedhof,Nordrhein-Westfalen,51.1998,6.7574,37,19350101,19960731
01084,Duisburg-Friemersheim,Nordrhein-Westfalen,51.394,6.7026,31,19940501,20070531
01087,Duisburg-Laar,Nordrhein-Westfalen,51.4634,6.7321,21,19510101,19931231
01091,Ebeleben,Thüringen,51.2806,10.7362,258,19511001,20071231
01102,Ebersbach/Fils,Baden-Württemberg,48.7201,9.5328,300,19871101,20021231
01103,Ebersberg-Halbing,Bayern,48.1003,11.9872,592,19780101,20260801
01106,Eberswalde,Brandenburg,52.8239,13.7979,45,19460101,19730831
01107,Ebrach,Bayern,49.852,10.4991,346,19630101,20260801
01109,Ebstorf,Niedersachsen,53.0179,10.4012,58,19510101,19790515
01130,Eggebek,Schleswig-Holstein,54.6282,9.3649,18,19720401,20050131
01146,Ehningen,Baden-Württemberg,48.6593,8.9121,487,19850701,19870731
01154,Eiberg,Bayern,48.3416,12.882,470,19450101,19660930
01161,Eichstätt-Landershofen,Bayern,48.8778,11.2349,385,19550101,20260801
01165,Eigenrieden,Thüringen,51.2167,10.3167,480,19530601,19861031
01169,Eimeldingen,Baden-Württemberg,47.6288,7.5959,264,19760201,19990930
01172,Einbeck,Niedersachsen,51.8189,9.8871,123,19510101,19891130
01182,Eisleben-Helfta,Sachsen-Anhalt,51.5029,11.5705,146,19470101,20010531
01188,Elgersburg,Thüringen,50.7041,10.8576,518,19470101,19740831
01197,Ellwangen-Rindelbach,Baden-Württemberg,48.9895,10.1312,463,19410101,20260801
01200,Elpersbüttel,Schleswig-Holstein,54.0691,9.0105,3,19980101,20260801
01201,Elsdorf/Erftkreis,Nordrhein-Westfalen,50.9281,6.5646,85,19470701,20001231
01204,Elsfleth,Niedersachsen,53.2352,8.4614,1,19490101,19651231
01207,Elster  Bad-Sohl,Sachsen,50.2705,12.2742,558,19480601,20260801
01214,Elzach-Fisnacht,Baden-Württemberg,48.2012,8.1088,431,19871101,20260801
01219,Emden-Nesserland,Niedersachsen,53.3449,7.1909,5,19470101,19980310
01221,Emden-Wolthusen,Niedersachsen,53.3707,7.2236,0,19500301,19741231
01224,Emmendingen-Mundingen,Baden-Württemberg,48.1378,7.8351,201,19751101,20260801
01228,UFS TW Ems,Hamburg,54.1651,6.346,0,20000701,20250723
01229,Ems  Bad,Rheinland-Pfalz,50.3324,7.6975,90,19470101,19970331
01238,Engelskirchen,Nordrhein-Westfalen,50.9884,7.425,144,19510101,19960930
01239,Engen/Hegau,Baden-Württemberg,47.8516,8.7673,540,19860801,20080923
01243,Eningen,Baden-Württemberg,48.4734,9.3028,705,19760101,19850930
01246,Ennigerloh-Ostenfelde,Nordrhein-Westfalen,51.8418,8.0607,104,20150801,20260801
01254,Eppingen,Baden-Württemberg,49.1307,8.9165,210,19470701,20021130
01255,Eppingen-Elsenz,Baden-Württemberg,49.1661,8.8483,226,20021201,20260801
01261,Erding,Bayern,48.3167,11.95,462,19690101,19920731
01262,München-Flughafen,Bayern,48.3477,11.8134,446,19920517,20260801
01266,Erfde,Schleswig-Holstein,54.2992,9.3162,18,19640501,20260801
01270,Erfurt-Weimar,Thüringen,50.9827,10.9613,317,19510101,20260801
01275,Ering,Bayern,48.3008,13.1398,340,19670401,19801231
01276,Eriskirch-Mariabrunn,Baden-Württemberg,47.6358,9.5392,408,19800801,20021231
01279,Möhrendorf-Kleinseebach,Bayern,49.6497,11.0075,268,19490101,20260801
01280,Erlangen-Bruck,Bayern,49.5692,10.9929,280,19470401,19531231
01287,Eschau-Hobbach,Bayern,49.8589,9.2861,198,19911201,20060831
01292,Eschenbach/Oberpfalz,Bayern,49.7522,11.8222,470,19670101,20060430
01297,Eschwege,Hessen,51.2041,10.0138,156,19470901,20260801
01299,Esens,Niedersachsen,53.6476,7.6085,3,19790901,19991031
01300,Eslohe,Nordrhein-Westfalen,51.254,8.1565,351,19380101,20260801
01303,Essen-Bredeney,Nordrhein-Westfalen,51.4041,6.9677,150,19350101,20260801
01327,Weilerswist-Lommersum,Nordrhein-Westfalen,50.7119,6.7905,147,19370101,20260801
01329,Eutin,Schleswig-Holstein,54.134,10.5865,50,19360101,20031231
01332,Falkenberg Kr.Rottal-Inn,Bayern,48.4832,12.7241,471,19660701,20260801
01339,Faßberg,Niedersachsen,52.9157,10.1885,74,19710101,20260801
01341,Fehmarnbelt,Schleswig-Holstein,54.6,11.15,0,20081201,20110929
01345,Feldberg,Mecklenburg-Vorpommern,53.3346,13.4371,92,19470301,19621231
01346,Feldberg/Schwarzwald,Baden-Württemberg,47.8748,8.0038,1486,19450101,20260801
01357,Fichtelberg/Oberfranken-Hüttstadl,Bayern,49.9807,11.8376,655,19480101,20260801
01358,Fichtelberg,Sachsen,50.4283,12.9536,1213,18900801,20260801
01359,Fichtelberg/Ofr,Bayern,50.0242,11.2219,705,19820101,19921126
01374,Fladungen-Heufurt,Bayern,50.505,10.1668,366,19490112,19720430
01378,Flensburg,Schleswig-Holstein,54.8086,9.4182,45,19850701,20061231
01379,Flensburg (Schäferhaus),Schleswig-Holstein,54.7737,9.3753,41,19570101,20260801
01380,Flensburg-Mürwik,Schleswig-Holstein,54.8147,9.458,19,19410101,19561231
01392,Flossenbürg,Bayern,49.7316,12.3489,621,19871001,20061231
01403,Frammersbach,Bayern,50.0616,9.455,260,19650401,19801031
01410,Frankenhausen  Bad/Kyffhäuser,Thüringen,51.3512,11.0958,140,19540701,19970331
01411,Birx/Rhön,Thüringen,50.5309,10.0479,747,19491001,20260801
01415,Frankfurt (07W),Hessen,50.0333,8.5333,100,19760601,19881231
01416,Frankfurt (18W),Hessen,50.0167,8.5333,97,19840401,19871231
01420,Frankfurt/Main,Hessen,50.0259,8.5213,100,19350701,20260801
01421,Frankfurt/Main (Stadt),Hessen,50.1474,8.6746,125,19611201,19840831
01422,Frankfurt (Henninger Turm),Hessen,50.0972,8.6936,114,19730801,19890430
01423,Frankfurt/Main (Terminal),Hessen,50.0496,8.5887,111,19720501,19871231
01424,Frankfurt/Main-Westend,Hessen,50.1269,8.6694,121,19851101,20260801
01425,Frankfurt/Main (Feldbergstr.),Hessen,50.1214,8.6604,103,18260101,19621231
01426,Frankfurt/Oder,Brandenburg,52.3397,14.508,67,19470101,19841231
01428,Frankweiler,Rheinland-Pfalz,49.2275,8.0585,230,19480101,19571231
01440,Freiamt-Ottoschwanden,Baden-Württemberg,48.2018,7.9339,476,19710501,20031231
01441,Freiberg,Sachsen,50.9263,13.2711,416,19450701,19930430
01443,Freiburg,Baden-Württemberg,48.0232,7.8343,237,18740101,20260801
01447,Freiburg im Breisgau-Herdern,Baden-Württemberg,48.013,7.8588,255,19470101,19850630
01451,Freiburg/Elbe,Niedersachsen,53.8277,9.2493,2,19701101,20260801
01467,Freudenstadt-Kurgarten,Baden-Württemberg,48.4607,8.4141,736,19480101,20091231
01468,Freudenstadt,Baden-Württemberg,48.4538,8.409,797,19490101,20260801
01473,Freystadt-Michelbach,Bayern,49.1869,11.308,414,20060101,20190228
01488,Friedrichsbrunn,Sachsen-Anhalt,51.6884,11.0394,523,19330101,19721231
01490,Friedrichshafen,Baden-Württemberg,47.6454,9.4795,394,19470101,20260801
01492,Malsburg-Marzell-Friedrichsheim,Baden-Württemberg,47.7819,7.7348,852,19580101,20031231
01503,Friesoythe-Altenoythe,Niedersachsen,53.0643,7.902,6,19470201,20260801
01504,Fritzlar/Eder,Hessen,51.119,9.2799,172,20000701,20260801
01505,Fritzlar-Kasseler Warte,Hessen,51.1333,9.2833,222,19750101,20071031
01513,Fuchskauten,Rheinland-Pfalz,50.6588,8.1027,653,19470101,19621130
01515,Fürstenfeldbruck,Bayern,48.2,11.2667,519,19690101,20030731
01522,Fürth/Bayern (A),Bayern,49.4811,10.964,313,19470601,19550331
01526,Fulda-Horas,Hessen,50.5668,9.6532,245,18850101,20260801
01544,Gardelegen,Sachsen-Anhalt,52.5129,11.3942,47,19360101,20260801
01550,Garmisch-Partenkirchen,Bayern,47.483,11.0621,719,19360101,20260801
01552,Gartz/Oder,Brandenburg,53.2066,14.3817,13,19951101,19960430
01568,Gehlberg-Schmücker Graben,Thüringen,50.6605,10.7565,721,19580501,19821231
01572,Geilenkirchen-Neutevern,Nordrhein-Westfalen,50.9593,6.0392,80,19821201,20260801
01580,Geisenheim,Hessen,49.9859,7.9548,111,18840701,20260801
01583,Geisingberg,Sachsen,50.7719,13.7732,823,19470101,19701231
01584,Geisingen,Baden-Württemberg,47.9242,8.6474,673,20090601,20241031
01586,Traunstein-Geißing,Bayern,47.8774,12.6279,610,19610701,19680430
01587,Gelbelsee,Bayern,48.9481,11.4289,536,19980101,20260801
01590,Geldern-Walbeck,Nordrhein-Westfalen,51.4942,6.2463,37,19631001,20260801
01593,Gelnhausen,Hessen,50.2027,9.1989,190,19350101,19740430
01602,Ohlsbach,Baden-Württemberg,48.433,7.993,177,19700101,20260801
01605,Genthin,Sachsen-Anhalt,52.3875,12.1602,35,19530101,20260801
01612,Gera-Leumnitz,Thüringen,50.8812,12.1289,311,19520101,20260801
01617,Gernrode,Sachsen-Anhalt,51.7259,11.1317,210,19480601,20071231
01619,Gernsheim,Hessen,49.7622,8.4887,90,19560101,20051231
01621,Geroda-Platz,Bayern,50.2777,9.9144,553,19490101,19631231
01638,Gießen (Lahntal),Hessen,50.591,8.6551,158,19490101,19840430
01639,Gießen/Wettenberg,Hessen,50.6017,8.6439,203,19390101,20260801
01645,Gilserberg-Moischeid,Hessen,50.9656,9.05,327,19490101,20260801
01666,Glücksburg-Meierwik,Schleswig-Holstein,54.8273,9.5058,12,19710101,20260801
01667,Glückstadt,Schleswig-Holstein,53.797,9.4295,1,19480101,20061231
01684,Görlitz,Sachsen,51.1621,14.9506,239,18600101,20260801
